@relation TestInstances

@attribute room {1,2,3,4,5}
@attribute ambientTemperature numeric
@attribute light numeric
@attribute pressure numeric
@attribute relativeHumidity numeric
@attribute gravityX numeric
@attribute gravityY numeric
@attribute gravityZ numeric
@attribute magneticX numeric
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute gravityMagnitude numeric
@attribute geomagneticMagnitude numeric
@attribute magneticProcessedY numeric
@attribute magneticProcessedZ numeric
@attribute latitude numeric
@attribute longitude numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute rssValue8 numeric
@attribute rssValue9 numeric

@data
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.31668,47.648586,21.243383,-42.650986,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.212555,47.648586,21.246519,-42.649426,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.212555,47.549736,21.752762,-42.282326,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.219866,47.549736,21.199755,-42.562283,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.219866,47.114994,21.719223,-41.810265,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.652828,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.208766,47.115002,21.538797,-41.903503,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.739621,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.208766,47.115002,21.538797,-41.903503,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.739621,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.208766,46.774731,22.473009,-41.022419,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.739621,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.289548,46.774723,21.931461,-41.314472,46.953435,7.439989,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.739621,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.289548,46.301964,22.65239,-40.382435,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.554716,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.289548,46.301964,22.65239,-40.382435,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.554716,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124027,46.30196,22.517582,-40.457756,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.554716,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124027,45.865257,23.608046,-39.322796,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.166037,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124027,45.865257,23.608046,-39.322796,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.166037,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.28931,45.865257,23.878998,-39.158852,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.166037,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.28931,45.836956,24.385456,-38.812061,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,10.166037,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.256198,45.836948,24.542564,-38.712902,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,9.624527,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.256198,45.836948,24.542564,-38.712902,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,9.624527,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.256198,46.032131,24.698212,-38.845276,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,9.624527,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.131593,46.032131,23.381582,-39.651718,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.131593,46.032131,23.381582,-39.651718,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.131593,46.251743,23.553005,-39.805523,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.104538,46.25174,22.08309,-40.639397,46.953433,7.439994,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.104538,46.571716,22.165531,-40.958683,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.086188,46.571724,20.122791,-41.999977,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.086188,46.914749,20.42753,-42.233986,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.21448,46.914738,19.574043,-42.63625,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.21448,47.078506,19.538721,-42.83252,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,8.718395,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.148321,47.07851,18.886404,-43.124126,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.788796,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.148321,47.07851,18.886404,-43.124126,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.788796,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.148321,47.362251,18.993044,-43.387169,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.788796,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.248359,47.362251,18.322948,-43.674385,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.788796,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.248359,47.487839,18.012081,-43.93927,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.788796,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.16646,47.487831,17.485355,-44.151516,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.341598,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.16646,47.487831,17.485355,-44.151516,46.953432,7.439996,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.341598,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.16646,47.699226,17.606407,-44.330921,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.341598,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.304382,47.699234,17.319263,-44.443893,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.341598,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.304382,47.828278,17.58979,-44.476322,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.341598,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.182248,47.82827,18.321766,-44.179821,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.256198,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.182248,47.82827,18.321766,-44.179821,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.256198,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.182248,47.70298,18.799496,-43.842373,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.256198,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.392953,47.702995,20.755716,-42.950848,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.692148,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.392953,47.702995,20.755716,-42.950848,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.692148,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.392953,47.475517,21.205242,-42.476608,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.692148,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.254943,47.475517,21.492893,-42.331787,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.692148,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.254943,47.386204,21.876106,-42.03437,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.254943,47.386204,21.876106,-42.03437,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.061333,47.386196,22.252956,-41.836082,46.953432,7.439997,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.061333,47.228615,22.313782,-41.624966,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.410347,47.228622,21.765865,-41.914082,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.410347,47.371971,22.182415,-41.85743,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.211555,47.371979,22.853016,-41.49511,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.769111,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.211555,47.440422,22.927174,-41.532379,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.211555,47.440422,22.927174,-41.532379,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.200923,47.440422,22.791832,-41.6068,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.200923,47.59576,23.012482,-41.66272,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.407736,47.595757,22.975941,-41.68288,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.407736,47.811207,23.070999,-41.876492,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.421544,47.811218,22.083675,-42.405464,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.421544,47.890274,21.98325,-42.546623,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.295897,47.890266,20.986378,-43.047066,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.242131,47.890263,20.191038,-43.425793,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.207963,47.890274,19.670059,-43.664253,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.141662,47.89027,19.257454,-43.847786,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.063924,47.890263,19.189312,-43.877647,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.978565,47.89027,19.099457,-43.91684,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.977165,47.890263,19.236801,-43.85685,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.94523,47.89027,19.174423,-43.884159,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.94523,47.973083,18.938633,-44.07658,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,7.326833,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.955238,47.973083,18.972267,-44.062115,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.955238,47.973083,18.972267,-44.062115,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.006867,47.97308,18.8687,-44.106564,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.024679,47.973087,18.911583,-44.088196,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.975186,47.973076,18.872351,-44.105003,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.011991,47.973083,18.967491,-44.064175,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.037407,47.973076,19.074209,-44.018078,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.095691,47.973083,19.208839,-43.959499,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.109003,47.973083,19.383492,-43.882767,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.159697,47.973083,19.61483,-43.77985,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.178009,47.973076,19.854269,-43.671783,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.178009,48.053635,19.681072,-43.838417,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.178409,48.053635,19.901098,-43.738976,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.109888,48.053642,20.025261,-43.682274,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.085898,48.053631,20.278521,-43.565273,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.123049,48.053627,20.673525,-43.379219,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.07006,48.053642,21.05439,-43.195656,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.029772,48.053635,21.33252,-43.058975,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.052461,48.053631,21.93004,-42.757744,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.069101,48.053631,22.476629,-42.472961,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.123167,48.053635,22.855999,-42.270023,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.189657,48.053635,23.165207,-42.101364,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.189657,48.072987,23.073591,-42.173706,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.209352,48.072987,23.424356,-41.979897,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.217311,48.07299,23.272369,-42.064346,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.251354,48.07299,22.88505,-42.276314,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.317676,48.07299,22.27589,-42.600433,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.356687,48.07299,21.889326,-42.800346,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.304536,48.07299,21.525837,-42.984306,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.308907,48.07299,21.258106,-43.117344,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.265737,48.07299,20.973728,-43.25639,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.236817,48.07299,20.690239,-43.3927,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.237812,48.072983,20.654419,-43.409756,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.237812,48.202816,20.502661,-43.625137,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.234205,48.20282,20.457764,-43.64621,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.266904,48.202812,20.274075,-43.731834,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.290007,48.202812,19.910793,-43.898426,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.25088,48.20282,19.660723,-44.010998,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.232738,48.20282,19.326836,-44.158638,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.234775,48.202812,18.904282,-44.341175,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.236653,48.202812,18.325569,-44.583462,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.156013,48.20282,17.899664,-44.756161,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.088156,48.202816,17.771034,-44.807388,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.049523,48.20282,17.556068,-44.892052,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.049523,48.256294,17.177408,-45.095528,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.021032,48.256294,16.896767,-45.201431,46.953431,7.439998,-52,-54,-67,-54,-64,-80,-54,-86,-87,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.994477,48.256294,16.685427,-45.279869,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.040458,48.256294,16.525948,-45.338318,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.962419,48.256294,16.804815,-45.235695,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.979643,48.256287,16.96295,-45.176628,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.88469,48.256294,17.276173,-45.057785,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.92664,48.256294,17.627396,-44.921543,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.999622,48.256294,17.894403,-44.815849,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.122618,48.256302,18.231127,-44.679932,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.299809,48.256294,18.428362,-44.598938,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.299809,48.348785,18.048641,-44.853664,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.441687,48.348789,18.120874,-44.824532,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
1,0,6.745125,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.517037,48.348782,18.480835,-44.677322,46.953431,7.439998,-59,-54,-67,-57,-68,-83,-58,-87,-89,-91
